Name,City,State,Phone,Email
FRESH-VEG. DISTRIBUTORS,BOCA RATON,FL.,21200DZVI,mfvd123@bellsouth.net,561-347-1119,561-347-1916
FRESKA PRODUCE INT'L.,VENTURA,CA.,212004Y6P,chuy@freskaproduce.com,805-650-1040,805-650-3550
FREY PRODUCE,INC.,,212000JNQ,frey_produce@wabash.net,618-835-2536,618-835-2754
FRIO SPINACH CO.,INC.,,21200X1RY,friospinach@hotmail.com,830-334-4819,830-334-8076
FRIO VALLEY PRODUCE,SAN ANTONIO,TX.,212005LJD,frio@sbcglobal.net,210-212-4744,210-212-3512
FRONTERA PRODUCE,EDINBURG,TX.,21200L6YY,will@fronteraproduce.com,956-381-5701,956-381-5706
FRUIT CENTER,THE,MANCHESTER,212007R3G,N/A,603-641-0080,603-64109785
FRUIT DISTRIBUTING CO.,LOS ANGELES,CA.,21200UDKG,vhire@pacbell.net,323-780-1000,323-780-1088
FRUIT PATCH SALES. DINUBA,CA.,,21200C23Q,dparker@fruitpatch.net,559-591-1170,559-591-1157
FRUIT ROYALE,INC.,DELANO,21200REAP,lgalvan@fruitroyale.com,661-720-2740,661-720-2745
FRUIT SMART MARKETING,INC.,EL CAJON,21200YZBF,fruitsmart@sbcglobal.net,N/A,N/A
FRUITCO CORP,NY,NY,21200LMRQ,N/A,718-893-4500,718-893-4505
FRUITLYNX MARKETING LTD.,,,21200IXU1,export@fruitlynz.co.nz,649-917-149,649-917-149
FRUMEX,LLC,HIDALGO,21200SCWH,jcamou@frumex.com,956-843-8788,956-843-6858
FRU-VEG MARKETING,MIAMI,FL.,212004SFB,conchi@fruveg.com,305-591-7766,305-591-7665
FRUVEL CORPORATION,HOUSTON,TX.,212001DWS,cesarcortes@fruvel.com,713-691-1313,713-691-3131
FUNKHOUSER,RON,SALES,21200UWD4,N/A,304-229-2880,304-229-0542
G & D PRODUCE,LINN,TX,21200Q78L,N/A,956-381-8550,956-381-8596
G & G ORCHARDS,INC.,YAKIMA,21200CQWD,gginc@televar.com,509-678-4920,509-678-4990
G & K DISTRIBUTING,INC.,CITY OF INDUSTRY,21200TWU8,N/A,626-336-3332,626-336-3773
G & N PRODUCE CO.,OAKLAND,CA.,21200C2ZK,N/A,510-451-1330,510-451-1220
G & R PRODUCE,EDINBURG,TX.,21200MDR5,N/A,956-781-7560,956-783-0595
G & S MELONS,DOVER,FL.,21200B1VT,sales@gsmelonsllc.com,813-752-4900,813-752-3524
G.E.M. SALES,LOS ANGELES,CA.,21200AFGG,N/A,213-896-4040,213-896-4052
GKG INTERNATIONAL,MONTEREY PARK,CA.,21200HHWQ,gkginternational@yahoo.com,626-233-0333,626-576-0001
G M PRODUCE SALES,HIDALGO,TX.,21200WTEI,gmproducesales@aol.com,956-843-2283,956-843-2520
G R PRODUCE,INC,MCALLEN,212002Q1V,grproduce@grupogr.com.mx,956-631-8135,956-631-7617
G.W.R. PRODUCE,INC.,MCALLEN,21200ZUMA,gwrprod@aol.com,956-630-2749,956-630-4609
GAARDE FOODSOURCE,FRESNO,CA.,2120016TV,eric@gaardefoods.com,559-439-4152,559-429-0245
GABLE ENTERPRISES,GRAND RIDGE,FL.,21200GA3F,bgable1052@aol.com,850-592-6183,850-592-5283
GADSDEN TOMATO CO.,QUINCY,FL.,21200PQ4I,billydongrant@aol.com,850-875-1440,850-875-3232
GAINSBOROUGH INTERNATIONAL,INC.,,212004DC5,gainsborough@sbcglobal.net,619-265-2407,619-265-2459
GALLOP LOGISTICS,TORONTO,CD,21200QQIU,gallop@galloplogistics.com,416-252-1002,416-252-2670
GAMBLES ONTARIO PRODUCE INC.,,,21200DS7D,merchandising@goproduce.com,416-259-6391,416-259-4392
GARBER FARMS,IOTA,ID,212005CAC,N/A,337-824-6328,337-824-2676
GARCIA FAMILY FARMS,ARVIN,CA,21200N8S6,garciamarketing@aol.com,661-854-4731,661-854-4732
GARCIA'S QUALITY FRUIT,EDINBURG,TX.,21200P852,JaimeSanchez@vegetalesfrescos.com.mx,956-386-1953,956-386-0720
GARDEN FRESH DISTRIBUTION SERVICE,INC.,,212008KQI,cjjetter@comcast.net,856-582-6646,856-582-6803
GARDEN ISLE FARMS,PRINCE EDWARD ISLAND,CD,2120071WR,wayne@gardenislefarms.com,902-437-2100,902-437-6200
GARDEN SOURCE,LLC.,MONTEREY,21200ZDXI,gary@buygardensource.com,831-646-8400,831-646-9500
GARDEN STATE FARMS,PHILADELPHIA,PA.,21200UZBN,N/A,215-463-8000,215-467-1144
GARDEN STATE PRODUCE,SOUTH PLAINFIELD,NJ.,21200V3LC,N/A,908-769-1500,N/A
GARDIKAS,DIMETRI PROD.,SANTA FE SPRINGS,21200EIQM,dgarpro@aol.com,562-404-4779,562-407-3888
GARGIULO,FRANK,& SON,21200DMJI,info@gargiuloproduce.com,908-233-8222,908-233-9382
GARGIULO,INC.,NAPLES,21200PMHE,dsubbert@gargiulofarms.us,239-597-3131,239-597-2795
GARLIC COMPANY,THE,BAKERSFIELD,21200XDR1,blords@thegarliccompany.com,661-393-4212,661-393-9340
GARNAND MARKETING LLC.,,,21200XHGY,garnmkt@garnand.com,208-734-5744,208-734-6951
GARRETT BROTHERS,INC.,REEDLEY,21200LGNF,randy@garrettbrothers.com,559-643-8000,559-643-8004
GATTO,FRANK J. INC.,MCALLEN,21200HQHP,jgatto@gattoproduce.com,956-661-1565,956-661-1567
GAETAN BONO FRUITS AND VEGETABLES,,,N/A,c.pitsikoulis@gaetanbono.com,514-238-1020,514-381-9621
GBH PRODUCE CO.,FOUNTAIN VALLEY,CA.,21200AD1N,mangomangary@aol.com,714-546-4896,714-434-3925
GEM TOMATO & VEG. SALES,BOCA RATON,FL.,21200NV1W,gary@tomato.com,561-488-1994,561-488-2157
GEMCO,INC.,NOGALES,21200GDCE,argemco@gemcoproduce.com,520-761-1987,520-761-4108
GENECCO PRODUCE,INC.,,212005EPM,graydee@yahoo.com,585-394-1025,585-394-8824
GENPRO,INC.,RUTHERFORD,21200611I,jeff@genprotrans.com,800-243-6770,201-729-9401
GENTRY,JAMES T. TRUCKING CO.,GREENWOOD,21200I8XJ,brad@gentry-trucking.com,318-938-5396,318-938-7475
GEORGE'S FARM PRODUCTS,LLC.,,212005RZC,luke@gfpny.com,315-853-5547,315-853-4745
GEORGIA SELECT PRODUCE,LAKE PARK,GA.,21200HAJ8,bryanthomas_1@hotmail.com,229-559-9451,229-559-9474
GEORGIA VEGETABLE,TIFTON,GA.,21200AMJG,gaveg@mchsi.com,229-386-2374,229-386-2500
GERAWAN FARMING,SANGER,CA.,212005HR1,primesales@gerawan.com,559-787-8772,559-787-8798
GERRALD'S VIDALIA SWEET ONIONS,STATESBORO,GA,21200YHZK,gerraldsvso@bulloch.net,912-587-5902,912-587-2258
GET FRESH PRODUCE,MIAMI,FL.,21200EQB4,getfresh@bellsouth.net,305-324-0078,305-548-3004
GIANNINI PACKING CO.,DINUBA,CA.,21200GT7C,gianninisales@sbcglobal.net,559-591-3758,559-591-5708
GIANT PRODUCE,INC.,PARMA,212008FZG,brent@giantproduce.com,208-722-6777,208-722-7018
GILARD DESERT PRODUCE,KFAR KISH,IS,21200VNS7,davidson@giladltdco.il,9724662-0068,9724676-0798
GILB,CHARLES E.,CO.,212004R7B,cgilbco@aol.com,213-627-1511,213-627-1423
GILBERT ORCHARDS,INC. YAKIMA,WA.,21200RTUI,N/A,509-966-2600,509-966-4460
GILL FARM SALES,LLC,HURLEY,212002U6L,john@gillfarms.com,845-331-1187,845-334-9567
GILL TRANSPORT,FRESNO,CA.,21200PUE8,lakhbir.gill@comcast.net,559-456-4455,559-456-4454
GILLS ONIONS,LLC.,OXNARD,21200TMS6,neliaalamo@gillsonions.com,805-982-8940,805-240-1932
GIUMARRA BROS. FRUIT CO.,INC.,LOS ANGELES,21200N67R,N/A,213-627-2900,213-628-4878
GIUMARRA COMPANIES,RIO RICO,AZ.,212002LL4,nrendon@giumarra.com; elerma@giumarra.com; jorrantia@giumarra.com,520-281-1981,520-761-3889
GIUMARRA COMPANIES,LOS ANGELES,CA.,21200AXMV,dmontoya@giumarra.com,213-627-2900,213-628-4878
GIUMARRA FARMS,,,21200E71Q,N/A,N/A,N/A
GIUMARRA VINEYARDS CORPORATION,,,21200TSB1,N/A,661-395-7100,661-395-7195
GIVEN,ED,INC.,21200INIJ,edgiveninc@aol.com,831-757-5117,831-757-1290
GIVENS,DOSSE,INC.,21200W86C,N/A,302-875-4772,302-875-9700
GLOBAL BERRY FARMS,NAPLES,FL.,212000QWJ,info@naturipefarms.com,239-591-1664,239-591-8133
GLOBAL FRESH INPORT & EXPORT,SPRINGFIELD,IL.,21200SH5L,tlchq@aol.com,217-786-3300,217-786-2570
GLOBAL ORGANIC/SPECIALTY SOURCE,SARASOTA,FL.,21200TLFG,sales@globalorganics.ws,941-358-6555,941-358-6551
GLOBAL PRODUCE SALES,LAKE WALES,FL.,21200G6LK,rls@globalproducesales.com,863-682-7163,863-683-2662
GLOBALMEX,RICHMOND,VA,N/A,N/A,N/A,N/A
GO FOR IT BROKERAGE,BRADENTON,FL.,21200ESH7,limobusman@hotmail.com,941-792-8500,941-794-6474
GO-FRESH PRODUCE,INC. LOS ANGELES,CA.,21200354F,gofreshtom@aol.com,213-612-4500,213-833-0900
GOLD CANYON PRODUCE DISTRIBUTORS,LLC.,MESA,21200A8CW,N/A,480-380-2125,480-380-2149
GOLD DIGGER APPLES,INC.,,21200JMV6,sales@golddiggerapples.com,509-476-3646,509-476-2911
GOLD RIBBON POTATO CO.,ARVIN,CA.,21200JT6I,sales@grpotato.com,661-854-4421,661-854-3805
GOLDEN CROWN PRODUCE,MIAMI,FL.,212007D70,gcpi@aol.com,305-882-6770,305-882-8184
GOLDEN FARMS,DINUBA,CA.,212007MI2,N/A,559-591-5171,559-591-6654
GOLDEN GARDEN,MONTREAL,QC,21200YNGC,info@goldengarden.net,514-384-6033,514-384-6052
GOLDEN PACIFIC COLD STORAGE,LLC.,,21200RRG7,N/A,N/A,N/A
GOLDEN RULE SALES,MCALLEN,TX.,21200KT8C,goldenrulesales@hotmail.com,956-668-9870,956-668-8950
GOLDEN STAR CITRUS,CUTLER,CA.,21200ER^^,N/A,559-528-4724,559-528-2776
GOLDEN WEST PRODUCE,PARMA,ID.,212002HTV,goldenwestproduce@msn.com,541-372-3122,541-372-3186
GOLMAN-HAYDEN CO.,DALLAS,TX.,21200SRTS,keith@golman-hayden.com,214-421-0251,214-421-5829
GONSALEZ,F.F. CILANTRO FARMS,SANTA PAULA,21200HEWN,bdonovan042004@yahoo.com,805-525-1828,805-525-4978
GONZALEZ,J.L.,MCALLEN,21200183M,N/A,956-843-8383,956-843-8338
GONZALEZ MEXICAN PRODUCE,INC,MC ALLEN,212002WFK,N/A,956-682-6780,956-682-6780
GONZALES PACKING/HORWATH & CO.,GONZALES,CA.,21200P4WN,melaniehorwath@sbcglobal.net,831-675-3683,831-675-1154
GOOD LUCK FARM CO.,FRESNO,CA.,21200W5LB,goodluckfarmco@yahoo.com,559-266-8528,559-266-8527
GOODELL PACKING CO.,PORTERVILLE,CA.,21200GE0J,tonyh@goodellpacking.com,559-784-1175,559-784-1556
GOODSON FARMS,INC.,BALM,212000XYJ,goodsonfarm1@netzero.net,813-634-2164,813-634-1997
GORDON'S,AL,QUALITY PRODUCE,21200246M,N/A,904-332-8296,904-332-9532
GOURMET TRADING COMPANY,LOS ANGELES,CA.,21200K33F,usdainfo@gourmettrading.net; quality@gourmettrading.net,310-216-7575,310-216-7676
GOURMET VEG-PAQ,INC.,HOLLISTER,212006TP2,N/A,408-847-3755,N/A
GOURMET'S FINEST,AVONDALE,PA.,21200ASNN,gourmetmushroom@hotmail.com,610-268-6910,610-268-2298
GPOD OF IDAHO,SHELLEY,ID.,2120044P5,gpod@gpod.org,208-357-7646,208-375-5151
GRAHAM FARMS MELON SALES,AVON PARK,FL,2120035VX,h2omelon@htn.net,863-452-1231,863-452-6105
GRAMLING FARMS,INC.,GRAMLING,21200KUBU,hgramling@teleplex.net,864-472-8812,846-472-5330
GRANDE PRODUCE LTD.,HIDALGO,TX.,21200CRIV,rtcano79@yahoo.com,956-843-8575,945-843-8678
GRANIER BROKERAGE,LA CANADA,CA.,21200USGR,N/A,818-790-6878,818-790-6880
GRANT FAMILY FARMS,WELLINGTON,CO.,212000AZW,mike@grantfarms.com,970-568-7654,970-568-7655
GRASMICK SOUTH,LLC,PHARR,212001VTF,tommyw1114@hotmail.com,956-283-7270,956-283-7275
GRASMICK,WILLIAM D. INC.,GRANADA,21200443S,rick@grasmickinc.com,719-734-5422,719-734-5310
GREAT & BEST COMPANY,KENNER,LA.,21200PEPQ,greatandbest@gmail.com,504-465-0551,504-465-0553
GREAT ATLANTIC & PACIFIC TEA CO.,THE,,21200N2NW,foxa@aptea.com,201-573-9700,201-930-4079
GREAT EARTH PRODUCE,VERNON,CA.,2120099GI,sunilpatil@greatearthproduce.com,323-235-6625,323-235-6633
GREAT LAKES GROWERS,FENNVILLE,MI.,212000MF6,N/A,269-561-5356,269-561-5867
GREEN BARN DISTRIBUTING,SAN DIEGO,CA.,21200XACS,N/A,858-578-0171,858-549-4748
GREEN CIRCLES FARM,BAINBRIDGE,GA,21200XASJ,garrett@PGCfarms.com,229-246-6165,229-246-8135
GREEN DAY,LLC.,SUNRISE,212005UVO,osilva@greendayproduce.com,954-572-7336,954-572-7308
GREEN GOLD FRESH INC.,LAS VEGA,NV,21200W1QV,greengoldfresh@sbcglobal.net,831-262-0358,831-633-2681
GREEN HILL FARMS PROD.,NEW MARKET,TN.,21200YTVD,james@greenhillfarmsinc.com,865-933-8815,865-933-2741
GREEN ISLAND PRODUCE,LOS ANGELES,CA.,21200RBJL,giproduce@yahoo.com,213-623-8998,213-623-8699
GREEN TREE INTERNATIONAL,VISALIA,CA.,21200MU01,cary@sierratrans.com,559-732-8608,559-732-8097
GREEN VALLEY FARMS,BRAWLEY,CA.,212005EAG,gvfcal@sbcglobal.net,760-344-1346,760-344-6706
GREEN VALLEY ONION CO.,PINE ISLAND,NY.,21200UY4P,ellen@greenvalleyonion.com,800-421-0213,845-258-1428
GREENE RIVER MARKET,VERO BEACH,FL.,2120040J6,pat@greenerivercitrus.com,772-778-8403,772-778-8315
GREENERY B.V. THE,BARENDRECHT,NAALDWIJK,21200TKLE,l.bol@greeneryproduce.nl,31180655911,31180655296
GREENFIELD FRESH,WALNUT CREEK,CA.,21200PN2C,andy@greenfieldfresh.com,925-746-7520,925-746-8966
GREENFIELD PRODUCE SALES,MOSS LANDING,CA.,21200H7CD,N/A,831-728-5125,831-728-2642
GREENHEART FARMS,ARROYO GRANDE,CA.,21200EGTF,paul@greenheartfarms.com,805-481-2234,805-481-7374
GREENHOUSE PRODUCE. CO,LLC,VERO BEACH,2120005YX,fried@greenhouseproduce.net,772-492-1492,772-492-1592
GREENPOINT DISTRIBUTING,LLC.,NOGALES,212000C7E,rachel@greenpointdist.com,520-281-2700,520-281-5127
GREENRIDGE FRUIT,INC.,GRAND RAPIDS,21200LQPV,sales@greenridgefruit.com,616-784-2770,616-784-5162
GREENSTEIN TRUCK BROKER,POMPANO BEACH,FL.,212004JKU,N/A,954-946-3520,954-946-3403
GREENTHUMB PRODUCE,BANNING,CA.,21200RUNP,greenthurm.produce@verizon.net,951-849-4711,951-849-8240
GREER FARMS,TOLLESCON,AZ.,21200PVR7,pgarcia@greerfarms.net,623-936-1451,623-936-8301
GREG ORCHARDS & PRODUCE,BENTON HARBOR,MI.,21200MQHC,info@gregorchards.com,269-208-3548,269-944-5754
GREGG POTATO SALES,CROOKSTON,MN.,212008X56,N/A,218-281-7970,218-281-5603
GRIFFIN,BEN HILL,INC. FROSTPROOF,21200N144,N/A,863-635-2251,863-635-7333
GRIFFIN PRODUCE SALES,HEREFORD,TX,21200VJC5,N/A,806-364-3232,806-364-7811
GRIFFIN,W. P.,INC.,21200HPW2,garth@wpgriffin.com,902-853-2755,902-853-3614
GRIFFIN-HOLDER CO.,ROCKY FORD,CO.,21200CV4P,shawn@griffinholder.com,800-525-5397,800-544-7973
GRIGGS DISTRIBUTING,YUKON,OK.,21200KDUN,griggsdist@sbcglobal.net,405-354-2648,405-354-5357
GRIMES PRODUCE COMP.,PLANT CITY,FL.,212006ITJ,sal@grimesproduce.com,813-707-8813,813-707-8483
GRIMMWAY FARMS/ ENTERPRISES,BAKERSFIELD,CA.,21200FUVL,info@grimmway.com,661-845-9435,661-845-9750
GROCO FAMILY FARMS,JAMESTOWN,OH.,21200V5WC,N/A,937-376-4351,937-376-2687
GROENEWEGEN & SON,TORONTO,CD,21200W4S7,N/A,416-255-3411,416-255-0927
GROWER ALLIANCE LLC.,RIO RICO,AZ,21200MJFW,N/A,520-761-1921,520-377-9189
GROWER DIRECT MARKETING,STOCKTON,CA.,21200F3GS,jh@growerdirect.net,209-931-7923,209-931-7920
GROWERS CITRUS PACKING,TERRA BELLA,CA.,21200I3MM,N/A,559-535-5085,559-535-5082
GROWERS EXPRESS,LLC.,SALINAS,212004ELJ,wjohnson@growersexpress.com,831-757-9700,831-422-4246
GROWERS FRESH MARKETING,OXNARD,CA.,212007FF5,N/A,805-486-9128,805-486-4528
GROWERS MARKETING,LAKELAND,FL.,21200IQIR,N/A,863-667-1110,863-667-4411
GROWERS MARKETING/SUBEDOR,INC.,FRESNO,212001LMZ,growersmarketing@aol.com,559-229-4622,559-229-4669
GROWER'S PRIDE,LLC.,RIO RICO,21200P4A3,jhram@growers-pride.com,520-377-2740,520-377-2769
GROWERS SELECT PRODUCE,MISSION,TX.,21200IHWT,groselpro@aol.com,956-584-1910,956-584-8181
GROWERS UNION,LLC,LEON MX.,21200Y55Q,era2000sa@prodigy.net.mx,011524777730,524777186277
GROWING CONCERN,TEMECULA,CA.,21200GVQT,N/A,951-506-6556,951-506-4821
GULF COAST PRODUCE,DOVER,FL.,212005LDU,sales@gulfcoastproduce.com,813-757-9600,813-757-9662
GULFSHORE PRODUCE,IMMOKALEE,FL.,212002AJD,jims@gulfshoreproduce.com,239-334-1397,239-334-1518
GULFSTREAM PRODUCE,LAKE PARK,GA.,21200MV65,sam.parker@gulfstreamproduce.com,229-559-0201,229-559-0066
GULFSTREAM PRODUCE,WENDELL,NC.,2120010NT,ryanparker@gulfstreamproduce.com,919-217-2870,919-217-2871
GULFSTREAM TOMATO GROWERS,PERRINE,FL.,21200HDJY,tomatogg@bellsouth.net,305-235-4161,305-235-9370
GULICK TRUCKING,INC.,WANCOUVER,21200NGAW,rboni@gulicktrucking.com,360-699-0999,360-695-4787
GURDA GARDENS,LTD.,GOSHEN,21200MHNC,jacalyn@gurdagardens.com,800-475-4732,845-374-7204
GUZMAN FARMS,INC.,PORTERVILLE,21200KCF8,guzmanfarms@sbcglobal.net,559-789-0970,559-789-0969
H & H AVOCADO COMPANY,YORBA LINDA,CA.,21200IELY,sales@prime-produce.com,714-771-0718,714-771-0728
H & H PRODUCE,PHARR,TX.,21200YURI,N/A,956-519-7885,956-585-3864
H & R PACKING & SALES,FORT PIERCE,FL.,212006TG7,N/A,772-489-3632,772-489-3609
H2O MELON PRODUCE,NOGALES,AZ.,21200IICS,h.2.omelons@hotmail.com,520-377-2224,520-377-0202
H. C. PRODUCE,LLC.,SAN DIEGO,2120012JZ,N/A,619-661-9800,619-661-6997
H.M. DISTRIBUTORS,RIO RICO,AZ.,212005KGX,sales@hmdistinc.com,520-281-9534,520-281-9300
HEALTHY AVOCADOS,Berkeley,CA,N/A,juancarlos@healthyavocado.com,N/A,N/A
HALES FARMS,INC.,SALISBURY,21200EQWN,N/A,410-749-6188,410-546-1910
HALL FRUIT,INC.,WILMINGTON,21200QA1J,N/A,910-612-9318,910-686-6776
HAM PRODUCE CO.,SNOW HILL,NC.,21200C7V4,sales@hamfarms.com,252-747-8200,252-747-9255
HAMBRICK MARKETING,BLOOMING GROVE,TX.,21200C68Z,hambrick@airmail.net,903-673-1259,903-673-1430
HAMLIN FARMS,SOUTH HAVEN,MI,21200I25M,N/A,269-227-3632,269-227-3965
HANLINE,R.S. CO.,SHELBY,21200TVVF,whellerd@rshanline.com,419-347-8077,419-347-8093
HANLINE FRESH,COLUMBUS,OH,N/A,david@hanlinefresh.com,419-342-0129,419-342-0115
HANSEN,ELMER,PRODUCE,21200IFUG,N/A,509-765-8895,509-765-6708
HANSHAW SALES,LABELLE,FL.,212008HFQ,N/A,863-675-4485,863-675-7188
HAPCO FARMS,LLC.,RIVERHEAD,212002AAG,e.scannelli@hapcofarms.com,800-645-0033,631-369-7033
HAPPY APPLE CO.,OROSI,CA.,21200SE5X,sales@happyapples.com,800-525-7532,636-583-5523
HARBOR OF HEALTH,,,2120072VD,N/A,901-522-1555,901-522-1557
HARDIN TRANSPORTATION,KNOXVILLE,TN.,212002TL6,hardintrans1@comcast.net,865-494-9100,865-494-9300
HARDING & LEGGETT,ORANGE COVE,CA.,21200GMKY,rick@hardingandleggett.com,559-626-4432,N/A
HARLLEE PACKING,PALMETTO,FL.,21200XL45,lchatley@harlleepacking.com,941-722-7747,941-723-3027
HARMON COMPANY PRODUCE,PHOENIX,AZ.,21200NCMB,N/A,480-893-3235,480-496-8898
HARRIS FRESH,COALINGA,CA.,21200ZHIW,alenscheidegger@harrisfresh.com,559-945-7450,559-961-3743
HARRIS-TEETER SUPERMARKET,CHARLOTTE,NC.,21200ZEA5,N/A,704-844-3100,704-844-3510
HARRISON,AL. CO.,DISTRS.,21200WNV5,ghardwick@alharrison.com,520-281-4516,520-281-1104
HARROD & HENSLEY TOMATO.,HERMITAGE,AR.,21200UOCK,harrodandhensley@yahoo.com,870-463-2312,870-463-2317
HARTLEY PRODUCE,LLC.,PROSSER,212003KHX,N/A,509-786-4030,509-786-4123
HARVEST CENTRAL INC.,FRESNO,CA.,21200H3XE,michael@harvestcentralinc.com,559-229-5360,559-243-0669
HARVEST CROWN CO.,INC.,BAKERSFIELD,21200KURS,brenthc@hccoproduce.com,661-327-6801,661-327-2034
HARVEST CUT,INC.,ALBANY,21200CS37,N/A,518-436-0794,518-436-1456
HARVEST FOOD CO.,BROOKLYN,NY.,21200EHPQ,harvestfoodltd@yahoo.com,718-782-8080,718-782-3065
HARVEST FRESH GROWERS,MIAMI,FL.,21200Z77W,luis@harvestfreshgrowers.com,305-594-7779,305-594-7789
HARVEST FRESH INTERNATIONAL,BAKERSFIELD,CA.,21200DUIC,ivans@harvestfreshintl.com,661-664-1440,661-664-5816
HARVEST QUEEN FARMS,FLORIDA,NY.,21200EPU3,bigrower@warwick.net,845-651-4187,845-224-7503
HARVEST SELECT/HARVEST STANDARD,MONTE VISTA,CO.,21200X4GP,randyt@harvestselect.net,718-852-4716,719-852-4718
HARVEY FARMS,INC.,DELANO,21200E3RV,mharveysr@harvey-farms.com,661-721-0873,661-721-0899
HARVEY,GLENN,& SON,212008AEA,rich@harveyandson.com,269-353-3255,269-353-3589
HASELOFF,RICHARD,INC.,21200A1AN,richardh@wtrt.net,806-825-2412,806-825-2414
HATCH VALLEY PRODUCE,HATCH,NM.,212004VTQ,N/A,575-267-1116,575-267-1117
HAUN PACKING CO.,WEISER,ID.,21200Q1Z1,hps@ruralnetwork.net,208-414-3030,208-414-8728
HAUN POTATO COMPANY,SHAWNEE MISSION,KS.,21200Z1W3,haunpotato@oncall-isp.com,913-722-4445,913-722-3717
HAWAII ENTERPRISE,HILO,HI,21200RHTH,N/A,808-964-5509,808-964-5596
HEALDS VALLEY FARMS,EDINBURG,TX.,21200A3UH,sales@healdsvalley.com,956-380-6211,956-380-1063
HEALTH AMERICA FRESH FOODS,SALINAS,CA.,21200KDWJ,buyhealthamerica@aol.com,831-759-0706,831-759-0710
HEALTH ON A VINE,PALM BEACH GARDENS,FL.,21200HT1S,tm77@bellsouth.net,561-628-5119,N/A
HEATH,WAYN E T.,FARMS,2120028L0,N/A,757-331-1395,757-331-8214
HEARNE,WILLIAM P. PRODUCE,WIMAUMA,2120088IY,jwilliams@hearneproduce.net,813-633-8910,813-633-2657
HEART SEVENTEEN PRODUCE,HARDYVILLE,VA,21200NKCS,N/A,804-776-9905,N/A
HEATH & LEJEUNE,INC.,LOS ANGELES,21200UEF0,david@soullyorganic.com,213-614-1909,213-614-6856
HEEREN BROS.,INC.,GRAND RAPIDS,212003ZN2,N/A,616-452-2101,616-243-7070
HEFNER,LES,INTERNATIONAL,21200GUCP,N/A,956-928-1000,956-928-0977
HEGER ORGANIC FARM,EL CENTRO,CA.,212007JS2,jhf-maggie@att.net; jhf-sue@att.net,760-353-5111,760-353-5001
HEIMOS,GEORGE A.,PRODUCE,21200MMTH,jheimos@heimosproduce.com,314-231-3788,314-621-5156
HELLER BROS. PACKING,WINTER GARDEN,FL.,21200T0PK,customservice@hellerbros.com,407-656-4986,407-656-1751
HELLMANN PERISHABLE,MIAMI,FL.,21200FDPT,N/A,305-594-4995,305-597-4583
HEMISPHERE GROUP,HAUPPAUGE,NY.,212006J7Q,nuts@greenfarms.com,631-232-1884,631-232-1712
HENDRIX,C.W. FARMS,BOCA RATON,212006KNE,vegsales@hughes.net,561-852-0356,561-852-0428
HENGGELER PACKING,FRUITLAND,ID.,21200T04A,henggelerpkg@fmtc.com,208-452-4212,208-452-5416
HENRY AVOCADO CORP.,ESCONDIDO,CA.,21200SDI4,phil@hendryavocado.com,760-745-6632,760-745-5043
HERBER,ROY FARMS,EDINBURG,21200WN04,royherberfarms@sbcglobal.net,956-457-7569,956-387-0404
HERBOLD,MAX,INC.,212004PSR,mhi@maxherbold.com,208-436-2066,208-436-2067
HERITAGE PRODUCE SALES,DELANO,CA.,212002RTJ,info@heritageproduce.com,661-725-7091,661-725-8716
HIATT PRODUCE,INC.,ST. CHARLES,21200S3GB,brian_hiatt@yahoo.com,630-377-8779,630-377-7746
HICKENBOTTOM & SON,SUNNYSIDE,WA.,21200FUT0,N/A,509-837-4100,509-837-5130
HIGBY & GO,INC.,BAKERSFIELD,21200KMAD,N/A,661-396-0171,661-396-0947
HIGH POINT MARKETING,PARAMUS,NJ.,21200HM57,mcphip1@verizon.net,201-447-9008,201-664-4685
HIGHLAND FARMS INC.,TORONTO,ON,21200NAP0,N/A,416-736-6606,416-736-4795
HIGUERAL PRODUCE,RIO RICO,AZ.,212003CVM,higueralproduce@gmail.com,520-761-3344,520-761-3366
HILGER BROS. FARMS,FORT WAYNE,IN.,21200TW0M,N/A,260-625-4181,N/A
HILL RANCH,LLC.,SAN DIEGO,21200J3IW,bob@hillranch.net,619-661-6160,619-661-6166
HILLCREST PRODUCE,OLYPHANT,PA.,21200YL07,onions@michaelcutlerco.com,570-586-5600,570-586-5858
HILZ PRODUCE,NOGALES,AZ.,21200NW8R,hilzprod@theriver.com,520-377-8600,520-377-7264
HINES FARMS,DELTA,CO.,21200W5Q6,N/A,970-874-4173,970-874-5401
HINOJOSA & SONS PRODUCE,MISSION,TX.,21200FUCH,gabriel@hinojosaandsons.com,956-585-3931,956-519-8646
HMC GROUP MKTING.,KINGSBURG,CA.,21200R2D4,haroldm@hmcmarketing.com,559-897-6695,559-897-1610
HINTON FARMS PRODUCE,PLANT CITY,FL.,21200V7Z,N/A,813-659-2160,813-659-1042
HINZ,WARREN,& ASSOCIATES,21200ZYUA,paulwha@aol.com,831-758-8451,831-758-0829
HIRAKATA FARMS,ROCKY FORD,CO.,21200X76M,mhirakata@yahoo.com,719-254-7614,719-254-3537
HOEKSTRA POTATO FARM,ST. ANNE,IL.,21200MQRG,N/A,815-422-0200,815-422-0202
HOLIDAY PACKING CO.,WILDER,ID.,21200EQEZ,N/A,208-482-7631,208-482-6403
HOLLAND RIVER FARM,BRADFORD,ONT,21200Y3BR,hollandriver@on.aibn.com,905-775-3028,905-775-5121
